Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Latvia,Operator Holding Account,SIA “Livberzes Energija”,,2007-12-28,closed,Krustbaznicas iela 9a,LV-1006,Riga,,,,492,0,0,0,0,,,,,,,,,68,615,4422,213,0,,,,,,,,,,,,,683,4422,213,,,,,,,,,,,,
Latvia,Operator Holding Account,"A/S ""Grizinkalns""",40003027774,2007-12-21,closed,Narvas iela 2,LV-1009,Riga,,,,10601,10601,10601,10601,0,,,,,,,,,,5418,2830,83,0,0,0,0,,,,,,,,,,5418,2830,83,,,,,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Babites Siltums""",,2006-04-28,closed,Jurmalas iela 13d,LV-2107,Rigas raj.,,,,,,,,,,,,,,,,,1846,1468,1744,0,,Not Reported,,,,,,,,,,,1846,1468,1744,,,,,,,,,,,,,
Latvia,Operator Holding Account,"SIA ""KRONOSPAN Riga""",40003774690,2008-01-18,open,Gubernciema iela 7,LV-1016,Riga,,,,60254,62715,64253,100834,95530,107411,105545,68113,59595,51339,43350,35619,28178,,6106,29596,42994,50407,66706,65681,30568,19969,18283,15829,17558,,,,,,6106,29596,42994,50407,66706,65681,30568,19969,18283,15829,17558,,,,
Latvia,Operator Holding Account,"SIA ""Talsu BIO-energija""",46103004471,2007-12-19,closed,Zvaigþnu iela 1,LV-3200,Talsi,,,,405,405,405,405,405,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Port Milgravis""",40003244418,2007-11-07,closed,Meldru iela 3,LV-1015,Riga,,,,81725,82622,82622,82622,82622,,,,,,,,,,1392,3278,1699,2262,1127,612,472,,,,,,,,,,1392,3278,1699,2262,1127,612,472,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Juglas jauda""",40003659385,2009-02-15,open,Brivibas gatve 401,LV-1024,Riga,,,,20282,36289,36289,36289,36289,10367,9278,8219,7194,6201,5241,4311,3414,,0,28,12803,35911,16857,16989,23429,23762,9049,9179,9171,,,,,,,28,12803,35911,16857,16989,23429,23762,9049,9179,9171,,,,
Latvia,Operator Holding Account,"SIA ""JELD-WEN Latvija""",40003174322,2008-02-08,closed,Rupniecibas iela 13,LV-5101,Aizkraukle,,,,8738,8785,8785,8785,8785,,,,,,,,,,117,368,252,300,394,350,378,0,,,,,,,,,117,368,252,300,394,350,378,,,,,,,,
Latvia,Operator Holding Account,"A/S ""Valmieras Energija"" Rigas iela 25",44103016580,2007-12-28,open,Lacpleða iela 2,LV-4200,Valmiera,,,,17095,17387,17387,17387,17387,10837,9110,8071,7064,6089,5146,4233,3353,,,14256,14696,15596,16858,15273,16102,15387,15168,14491,15710,,,,,,,14256,10948,15596,16858,19021,16102,15387,15168,14491,15710,,,,
Latvia,Operator Holding Account,"A/S ""Valmieras Energija"" Dzelzcela iela 7",44103016580,2007-12-28,open,Lacpleða iela 2,LV-4200,Valmiera,,,,14551,14551,14551,14551,14551,10594,8915,7898,6913,5959,5035,4142,3281,,,11335,10948,12444,13302,12239,12259,11600,10923,9770,9441,,,,,,,11335,14696,12444,13302,8491,12259,11600,10923,9770,9441,,,,
Latvia,Operator Holding Account,"A/S ""Conexus Baltic Grid""",40203041605,2007-11-07,open,Aristida Briana iela 6,LV-1001,Riga,,,,59934,59934,59934,59934,59934,34928,31259,27686,24225,20868,17621,14479,11454,,,26584,40638,24358,42622,47259,48487,46384,41392,33483,25216,,,,,,,26584,40638,24358,42622,47259,48487,46384,41392,33483,25216,,,,
Latvia,Operator Holding Account,"SIA ""Buvmateriali AN""",40003187007,2007-11-15,closed,Plata iela 14B,LV-1016,Riga,,,,113260,180351,180351,180351,180351,,,,,,,,,,,758,2581,266,467,245,246,,,,,,,,,,,758,2581,266,467,245,246,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Fortum Jelgava""",50003549231,2008-08-27,open,"Lidosta ""Riga""",LV-1053,Marupes pagasts,,,,10362,41221,41221,41221,41221,8170,7312,0,0,0,0,0,0,,,,3148,9771,10733,9349,10119,6147,819,316,375,,,,,,,,3148,9771,10733,9349,10119,6147,819,316,375,,,,
Latvia,Operator Holding Account,"SIA ""Jaunpagasts Plus"" Iecavas spirta rupnica",,2008-07-07,closed,Kalna iela 9,LV-3292,Virbu pagasts,,,,3326,3326,0,0,0,,,,,,,,,,,,4284,6937,,,,,,,,,,,,,,,4284,6937,,,,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Rigens""",40003553108,2008-02-29,open,Dzintara iela 60,LV-1016,Riga,,,,4818,4818,4818,4818,4818,1736,1553,1376,1205,1038,877,722,572,,,,3961,2890,1581,939,704,645,562,569,593,,,,,,,,3961,2890,1581,939,704,645,562,569,593,,,,
Latvia,Operator Holding Account,"SIA ""Tennere""",50003568641,2007-11-15,closed,Daugavgrivas 63/65,LV-1007,Riga,,,,0,51802,51802,51802,51802,,,,,,,,,,,,0,163,189,141,170,,,,,,,,,,,,,163,189,141,170,,,,,,,,
Latvia,Operator Holding Account,"SIA ""Jaunpagasts Plus"" Jaunpagasta spirta rupnica",40003356850,2008-11-14,closed,Kalna iela 9,LV-3292,Virbu pagasts,,,,15958,15958,15958,15958,15958,0,0,0,0,0,0,0,0,,,,8952,8052,8335,1167,0,0,,,,,,,,,,,8952,8052,8335,1167,,,,,,,,,
Latvia,Operator Holding Account,"A/S ""Rezeknes Siltumtikli"" Atbrivoðanas aleja 155a",40003215480,2008-11-21,open,Rigas iela 1,LV-4601,Rezekne,,,,5217,24481,24481,24481,24481,11756,9900,8417,7365,6344,5357,4401,3482,,,,4241,13202,12482,10003,10609,9707,10209,12413,13546,,,,,,,,4241,13202,12482,10003,10609,9707,10209,12413,13546,,,,
Latvia,Operator Holding Account,"A/S ""Rezeknes Siltumtikli"" N.Rancana iela 5",40003215480,2008-11-21,open,Rigas iela 1,LV-4601,Rezekne,,,,9989,39739,39739,39739,39739,21888,18656,16524,14457,12455,10516,8641,6836,,,,8412,25444,27571,23199,24041,25777,27720,27217,29918,,,,,,,,8412,25444,27571,23199,24041,25777,27720,27217,29918,,,,
Latvia,Operator Holding Account,"A/S ""Rezeknes Siltumtikli"" Meža iela 1",40003215480,2008-11-21,open,Rigas iela 1,LV-4601,Rezekne,,,,786,3386,3386,3386,3386,2516,2091,1710,1372,1075,868,713,564,,,,1009,1912,1669,1439,1434,1270,1219,1165,1297,,,,,,,,1009,1912,1669,1439,1434,1270,1219,1165,1297,,,,
Latvia,Operator Holding Account,"SIA ""Gamma - A""",40003250857,2008-04-01,open,Traleru iela 30,LV-1030,Riga,,,,7721,7721,7721,7721,7721,6943,6653,6396,6178,5963,5750,5540,5333,,,,6188,3839,4101,4533,5091,4865,4663,3710,2907,,,,,,,,6188,3839,4101,4533,5091,4865,4663,3710,2907,,,,
Latvia,Operator Holding Account,"SIA ""CEMEX""",40003386821,2008-05-06,open,Lielirbes iela 17a/28,LV-1046,Riga,,,,0,748215,993520,819568,1196048,967813,951003,933995,916810,899440,881901,864143,846324,,,,,186853,670134,810331,835255,776397,802062,677823,505899,,,,,,,,,186853,670134,810331,835255,776397,802062,677823,505899,,,,
Latvia,Operator Holding Account,"SIA ""KNAUF""",40003219730,2013-01-01,open,Daugavas iela 4,LV-2118,Saurieši,,,,,,,,,23245,28468,27938,27402,26862,26319,25769,25219,,,,,,,,,21459,21508,19187,19652,,,,,,,,,,,,,21459,21508,19187,19652,,,,
Latvia,Operator Holding Account,"SIA ""Fortum Latvia"" koģenerācijas stacija",40103854352,2013-03-04,open,Rūpniecības iela 73a,LV-3008,Jelgava,,,,,,,,,6314,36930,32716,28636,24683,20859,17158,13590,,,,,,,,,4872,85,104,34,,,,,,,,,,,,,4872,85,104,34,,,,
Latvia,Operator Holding Account,"A/S ""Olainfarm""",40003007246,2013-05-15,open,Rūpnīcu iela 5,LV-2114,Olaine,,,,,,,,,4436,9060,8899,8739,8578,8418,8257,8097,,,,,,,,,5313,11351,10726,11653,,,,,,,,,,,,,5313,11351,10726,11653,,,,
Latvia,Aircraft Operator Account,Primera Air Nordic SIA,40103794602,2015-01-01,open,GUNĀRA ASTRAS iela 1C,LV-1084,Riga,,,,,,,,,,,,,,,,,,,,,,,,,,,48519,45367,,,,,,,,,,,,,,,,93886,,,,
Latvia,Operator Holding Account,SIA Energia Verde,40003645722,2017-09-22,open,"""Strengu Skujas"", Salaspils pag., Salaspils novads",LV-2169,Salaspils pagasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
