Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Czech Republic,Operator Holding Account,"AB FACILITY, A.S.",U Trezorky 921/2,Praha 5 - Jinonice,13306,13306,13306,6288,6288,6288,6288,6288,4286,4211,4136,4060,3983,3905,3827,3748,5824,5929,4374,4556,4104,4948,4876,5370,5292,4749,5004,5647,,,,,,11753,4374,4556,4104,4948,4876,5370,5292,4749,5004,5647,,,,
Czech Republic,Operator Holding Account,"AB FACILITY, A.S.",U Trezorky 921/2,Praha 5 - Jinonice,5400,5400,5400,4007,4007,4007,4007,4007,412,405,398,390,383,375,368,360,3826,3664,1886,1206,610,160,98,108,97,79,101,139,,,,,,7490,1886,1206,610,160,98,108,97,79,101,139,,,,
Czech Republic,Aircraft Operator Account,"ABS JETS, A.S.","Hangár C, K letišti 549","Praha 6, Ruzyně",,,,,,,,,,,,,,,,,,,,,,,,,,,7897,7352,,,,,,,,,,,,,,,7897,7359,,,,
Czech Republic,Operator Holding Account,"ACTHERM, S.R.O.",Tovární 5533,Chomutov - Chomutov,198486,198486,198486,175911,180486,183753,183753,183753,44734,40090,35578,31208,26975,22879,18915,15092,181115,166263,172712,152651,168442,188366,163543,168022,145525,143258,142923,134593,,,,,,347378,172712,152651,168442,188366,163543,168022,145525,143258,142923,134593,,,,
Czech Republic,Operator Holding Account,"AGC FLAT GLASS CZECH, A.S., CLEN AGC GROUP",Sklářská 450,Teplice,289426,289426,289426,276238,276238,276238,276238,276238,193343,189985,186587,183154,179684,176180,172632,169073,274416,271082,265983,260394,142776,146627,69736,105828,106649,158948,181691,190569,,,,,,545498,265983,260394,142776,146627,69736,105828,106649,158948,181691,190569,,,,
Czech Republic,Operator Holding Account,"AGC FLAT GLASS CZECH, A.S., CLEN AGC GROUP",Sklářská 450,Teplice,37913,37913,37913,23604,23604,23604,23604,23604,20996,20630,20261,19890,19512,19132,18746,18360,22166,21953,22311,23041,11290,11237,22254,18105,17955,19183,20958,22475,,,,,,44119,22311,23041,11290,11237,22254,18105,17955,19183,20958,22475,,,,
Czech Republic,Operator Holding Account,"AGC FLAT GLASS CZECH, A.S., CLEN AGC GROUP",Sklářská 450,Teplice,,,,152000,152000,152000,152000,152000,96676,94997,93298,91581,89846,88094,86320,84540,,,8614,104219,99766,102456,105323,103029,102970,104145,102843,96493,,,,,,,8614,104219,99766,102456,105323,103029,102970,104145,102843,96493,,,,
Czech Republic,Operator Holding Account,"AGRIS, S.R.O.",Medlov 175,Němčičky u Židlochovic,,,,13005,13005,13005,13005,13005,,,,,,,,,,,12937,13574,12324,13265,14049,4969,,,,,,,,,,,12937,13574,12324,13265,14049,4969,,,,,,,,
Czech Republic,Operator Holding Account,"AIRCRAFT INDUSTRIES, A.S.",Na Záhonech 1177,Kunovice,18534,18534,18534,13579,13579,13579,13579,13579,6100,5983,5865,5747,5627,5509,5387,5266,12167,13215,11500,12448,11610,12272,11339,11581,6413,6137,8322,7466,,,,,12167,13215,11500,12448,11610,12272,11339,11581,6413,6137,8322,7466,,,,
Czech Republic,Operator Holding Account,"AL INVEST BRIDLICNA, A.S.",Bruntálská 167,"Břidličná, okres Bruntál",33140,33140,33140,16454,16454,16454,16454,16454,27060,26443,20635,24054,23598,23138,22672,22204,16416,14339,11611,9790,9245,10111,8810,8097,24181,22774,23256,23713,,,,,,30755,11611,9790,9245,10111,8810,8097,24181,22774,23256,23713,,,,
Czech Republic,Operator Holding Account,"Alcan Děčín Extrusions, s.r.o.",Ústecká 37,Děčín V,10072,10072,10072,,,,,,,,,,,,,,4252,2866,,,Not Reported,Not Reported,,,,,,,,,,,,7118,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"ALPIQ GENERATION (CZ), S.R.O.",Dubská 257,Kladno - Dubí,447502,447502,447502,294696,314696,314696,314696,314696,84032,73528,65029,58893,52937,47164,41567,36158,296643,285304,286100,280836,265721,239756,239492,227877,224201,209457,204599,259938,,,,,15000,566947,286100,280836,265721,239756,239492,227877,224201,209457,204599,259938,,,,
Czech Republic,Operator Holding Account,"ALPIQ GENERATION (CZ), S.R.O.",Dubská 257,Kladno - Dubí,1928305,1928305,1928305,1594252,1594252,1594252,1594252,1594252,83456,68474,55158,43462,35990,30414,25018,19816,1600145,1548081,1582300,1563276,1501514,1553221,1561085,1501538,1594247,1897783,1912128,2055347,,,,,,3148226,1582300,1563276,1501514,1553221,1561085,1501538,1594247,1897783,1912128,2055347,,,,
Czech Republic,Operator Holding Account,"ALPIQ GENERATION (CZ), S.R.O.",Dubská 257,Kladno - Dubí,,,,25000,25000,25000,25000,25000,1630,1397,1164,931,698,,,,,4698,3438,3714,1384,1257,1485,619,1031,853,1294,372,,,,,,4698,3438,3714,1384,1257,1485,619,1031,853,1294,372,,,,
Czech Republic,Operator Holding Account,"AMMANN CZECH REPUBLIC, A.S.",Náchodská 145,Nové Město nad Metují,10729,10729,10729,11364,11364,11364,11364,11364,5968,5864,2993,2938,0,0,0,0,10507,10734,11152,8999,4479,4811,4072,4528,4750,3705,5060,2350,,,,,,21241,11152,8999,4479,4811,4072,4528,4750,3705,5060,2350,,,,
Czech Republic,Operator Holding Account,"AMPER SAVINGS, A.S.",Antala Staška 1076/33a,Praha 4 - Krč,15223,15223,15223,14062,14062,14062,14062,14062,8118,7265,6435,5630,0,0,0,0,13603,12682,10009,8767,6548,7153,6844,7048,6376,7106,7612,5601,,,,,,26285,10009,8767,6548,7153,6844,7048,6376,7106,7612,5601,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL ENGINEERING PRODUCTS OSTRAVA, S.R.O.",Vratimovská 689/117,"Ostrava, Kunčice",,,,0,0,0,18507,18507,2514,2471,2426,2382,2337,2291,2245,2199,,,,,,,14145,12598,9248,9557,9636,11179,,,,,,,,,,,14145,12598,9248,9557,9636,11179,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL OSTRAVA, A.S.",Vratimovská 689,Ostrava-Kunčice,2535371,2535371,2535371,,,,,,,,,,,,,,1867641,1960096,2087275,0,1167627,0,0,,,,,,,,,,,3827737,2087275,,1167627,,,,,,,,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL OSTRAVA, A.S.",Vratimovská 689,Ostrava-Kunčice,79436,79436,79436,53104,53104,53104,53104,53104,29070,28565,28054,27538,27016,0,0,0,54932,49934,45403,39056,39746,47559,38044,40284,50946,43716,43598,46437,,,,,,104866,45403,39056,39746,47559,38044,40284,50946,43716,43598,46437,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL OSTRAVA, A.S.",Vratimovská 689,Ostrava-Kunčice,6417526,6417526,6417526,6958508,6958508,6958508,4546038,4546038,4705866,4624129,4541431,4457872,4373411,4288129,4201783,4115139,4857971,5271377,5323893,6421669,3494107,3096911,2738940,2738057,2752294,2862942,2825625,3237646,,,,,,10129348,5323893,6421669,3494107,3096911,2738940,2738057,2752294,2862942,2825625,3237646,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL TUBULAR PRODUCTS KARVINA, A.S.",Rudé armády 471,Karviná-Hranice,23167,23167,23167,12812,12812,12812,12812,12812,10351,10171,9989,9804,9619,9432,9242,9051,12112,11835,10433,9547,7577,8811,7855,8352,7984,6730,5760,5780,,,,,,23947,10433,9547,7577,8811,7855,8352,7984,6730,5760,5780,,,,
Czech Republic,Operator Holding Account,"ARCELORMITTAL TUBULAR PRODUCTS OSTRAVA, A.S.",Vratimovská 689,"Ostrava, Kunčice",,,,109316,109316,109316,109316,109316,7076,6953,6829,6703,6576,6448,6318,6188,,,70480,96125,58190,72799,75226,73410,72696,74777,63701,54439,,,,,,,70480,96125,58190,72799,75226,73410,72696,74777,63701,54439,,,,
Czech Republic,Operator Holding Account,"Armádní Servisní, příspěvková organizace",Podbabská 1,Praha 6 - Dejvice,,,,15785,15785,15785,0,0,,,,,,,,,,,14956,15614,15265,10325,,,,,,,,,,,,,14956,15614,15265,10325,,,,,,,,,,
Czech Republic,Operator Holding Account,"ASAVET, A.S.",Chodská 1032/27,"Praha 2, Vinohrady",14857,14857,14857,13970,13970,13970,13970,13970,11486,10936,10396,9866,9349,0,0,0,13998,11620,15600,14711,9364,9298,8479,8711,8116,8795,9799,10785,,,,,,25618,15600,14711,9364,9298,8479,8711,8116,8795,9799,10785,,,,
Czech Republic,Operator Holding Account,AVIA-AS,Beranových 140,Praha 9 -Letňany,5449,5449,5449,5646,5646,5646,5646,5646,,,,,,,,,5471,5083,3702,3184,0,0,0,0,Excluded,,,,,,,,22,10532,3702,3184,,,,,,,,,,,,
Czech Republic,Aircraft Operator Account,AXIS AVIATION GROUP INC,6133 Freeport Blvd,Sacramento,,,,,,,,1,,,,,,,,,,,,,,,,81,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,1,80,,,,,,,
Czech Republic,Operator Holding Account,"BALSAC PAPERMILL, S.R.O.",Lukavice 21,Lukavice,17952,17952,17952,10392,10392,10392,10392,10392,7955,7817,7677,7535,7393,7249,7103,6956,9573,9852,10063,8769,8059,7606,6370,6442,5910,7343,7465,7902,,,,,,19425,10063,8769,8059,7606,6370,,12352,7343,7465,7902,,,,
Czech Republic,Operator Holding Account,"BEFACOAL, S.R.O.",Sokolská 46/1795,Praha 2,4510,4510,4510,4597,4597,4597,4597,4597,0,0,0,0,0,0,0,0,4597,2855,6258,4132,4656,5066,1433,0,0,,,,,,,,87,7365,6258,4132,4656,5066,1433,,,,,,,,,
Czech Republic,Operator Holding Account,"BEFACOAL, S.R.O.",Sokolská 46/1795,Praha 2,12796,12796,12796,4445,4445,4445,4445,4445,0,0,0,0,0,0,0,0,4445,83,14,39,40,64,0,0,0,,,,,,,,3386,1142,14,39,40,64,,,,,,,,,,
Czech Republic,Operator Holding Account,"BEST - BUSINESS, A.S.",Havlíčkova 7,Vyškov,1854,1854,1854,1676,1676,1676,1676,1676,1332,1310,1287,0,0,0,0,0,1622,1511,1391,1261,887,1089,1156,1157,942,869,411,,,,,,1622,1511,1391,1261,887,1089,1156,1157,942,869,411,,,,,
Czech Republic,Operator Holding Account,"BFS ENERGO, A.S.",Žitavského 496,"Praha 5, Zbraslav",,,,10365,10365,10365,10365,10365,862,771,0,0,0,0,0,0,,,5212,8859,7169,7728,8712,7550,1134,0,,,,,,,,,5212,8859,7169,7728,8712,7550,1134,,,,,,,
Czech Republic,Operator Holding Account,BIOCEL PASKOV AS,Zahradní 762,Paskov,175585,175585,175585,86190,86190,86190,86190,86190,5170,5080,4989,4897,4805,4711,4616,4521,77912,92290,52649,38649,55883,55004,43820,91843,40279,14130,9330,7873,,,,,,170202,52649,38649,55883,55004,43820,91843,40279,14130,9330,7873,,,,
Czech Republic,Operator Holding Account,"BONATRANS GROUP, A.S.",Revoluční 1234,Bohumín,,,,,,,,,26961,24127,21371,18698,16107,13600,11175,8842,,,,,,,,,33653,33319,32383,29449,,,,,,,,,,,,,33653,33319,32383,29449,,,,
Czech Republic,Operator Holding Account,"BORSODCHEM MCHZ, S.R.O.",Chemická 1/2039,OSTRAVA,,,,,,,,,217242,213129,208979,204807,200604,196377,192111,187845,,,,,,,,,183653,159906,182675,171696,,,,,,,,,,,,,183653,159906,182675,171696,,,,
Czech Republic,Operator Holding Account,"Brněnské papírny, státní podnik",Komenského 1036,Předklášteří - Tišnov,14653,14653,14653,11766,11766,11766,11766,0,,,,,,,,,11150,10843,10375,8603,6041,0,0,,,,,,,,,,,21993,10375,8603,6041,,,,,,,,,,,
Czech Republic,Operator Holding Account,"BRUDRA, S.R.O.",Jemnická 17,Praha 4,2663,2663,2663,2655,2655,2655,2655,2655,1868,1671,1480,1295,0,0,0,0,2164,2655,2417,2537,1992,2500,1916,1972,2006,1607,1693,1841,,,,,,4819,2417,2537,1992,2500,1916,1972,2006,1607,1693,1841,,,,
Czech Republic,Operator Holding Account,"BRUDRA, S.R.O.",Jemnická 17,Praha 4,800,800,800,340,340,340,340,0,,,,,,,,,340,179,0,0,0,0,0,,,,,,,,,,340,179,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"BURSON PROPERTIES, A.S. V LIKVIDACI",Antonínův Důl č.p. 107,Jihlava,12735,12735,12735,11387,0,0,0,0,,,,,,,,,10935,10350,5308,352,Not Reported,Not Reported,,,,,,,,,,,,21285,5308,352,,,,,,,,,,,,
Czech Republic,Operator Holding Account,Byty a domy stavební s.r.o.,U Jezera 915/21,"Opava, Kateřinky",711,711,711,440,440,440,440,440,,,,,,,,,440,0,0,0,4,6,0,Not Reported,,,,,,,,,6,434,,,4,6,,,,,,,,,,
Czech Republic,Operator Holding Account,Byty a domy stavební s.r.o.,U Jezera 915/21,"Opava, Kateřinky",3516,3516,3516,2962,2962,2962,2962,0,,,,,,,,,2962,0,0,0,7,14,0,Not Reported,,,,,,,,,1903,1059,,,7,14,,,,,,,,,,
Czech Republic,Operator Holding Account,"C-ENERGY PLANA, S.R.O.",Průmyslová 748,Planá nad Lužnicí,461063,461063,461063,374975,374975,374975,374975,374975,39821,36385,33191,30233,27502,24990,22996,21110,392673,347804,373625,376499,313961,288292,229121,212410,214833,171258,115310,121564,,,,,171610,568867,373625,376499,313961,288292,229121,212410,214833,167193,119375,121564,,,,
Czech Republic,Aircraft Operator Account,CAIMITO ENTERPRISES LIMITED,Spirou Kyprianou 18,Nicosia,,,,,,,,28,15,15,15,15,15,15,15,15,,,,,,,,971,1037,771,1022,703,,,,,,,,,,,,971,,1808,1022,703,,,,
Czech Republic,Operator Holding Account,"CARMEUSE CZECH REPUBLIC, S.R.O.",Mokrá 359,Mokrá,253093,253093,253093,195269,195269,195269,195269,195269,151062,148438,145783,143101,70195,68826,67440,66050,186962,198642,221247,213373,148907,150603,143650,117035,109868,115274,111539,86335,,,,,,385604,221247,213373,148907,150603,143650,117035,109868,115274,111539,86335,,,,
Czech Republic,Operator Holding Account,"CARTHAMUS, A.S.",Václavské náměstí 775/8,"Praha 1, Nové Město",,,,26000,26000,26000,26000,26000,13569,10043,7945,6118,4553,3240,2164,1708,,23104,19819,20663,19468,20345,17912,16151,11216,6557,2057,914,,,,,,23104,19819,20663,19468,20345,17912,16151,11216,6557,2057,914,,,,
Czech Republic,Operator Holding Account,"CASSALIMA GROUP, S.R.O.",8. května 464/21,Olomouc,,,,13100,13100,13100,13100,13100,,,,,,,,,,0,92,0,26,0,0,0,,,,,,,,,,,92,,26,,,,,,,,,,,
Czech Republic,Operator Holding Account,"CEMENT HRANICE, A.S.",Bělotínská 288,Hranice I-Město,758079,758079,758079,594885,594885,594885,594885,594885,561538,551767,541882,531896,521801,511610,501292,490941,491955,594885,709234,675189,529445,470342,620925,482150,392805,479095,471867,515584,,,,,,1086840,709234,675189,529445,470342,620925,482150,392805,479095,471867,515584,,,,
Czech Republic,Operator Holding Account,"CEMEX CEMENT, K.S.",Tovární 296,Prachovice,628026,628026,628026,561232,561232,561232,561232,561232,448113,440330,432455,424498,416455,408335,400112,391862,543942,564342,636148,533506,405745,407168,426839,387354,372439,395322,459929,531823,,,,,,1108284,636148,533506,405745,407168,426839,387354,372439,395322,458750,533002,,,,
Czech Republic,Operator Holding Account,"CEREPA, A. S.",č.p. 107,Červená Řečice,6200,6200,6200,6676,6676,6676,6676,6676,2584,2539,2494,2448,2401,2355,2307,2260,6380,6098,4703,3328,2997,3027,3063,3103,2959,2691,2370,2607,,,,,180,12298,4703,3328,2997,3027,3063,3103,2959,2691,2370,2607,,,,
Czech Republic,Operator Holding Account,"CESKA ZBROJOVKA, A.S.",Svat. Čecha 1283,Uherský Brod,6697,6697,6697,6051,6051,6051,6051,6051,5037,4949,4861,4772,4681,4590,4497,4405,5709,5601,4898,4735,4686,5098,4651,4016,3848,3096,3488,3728,,,,,,11310,4898,4735,4686,5098,4651,4016,3848,3096,3488,3728,,,,
Czech Republic,Aircraft Operator Account,"CESKE AEROLINIE, A.S.",Jana Kašpara 1069/1,Praha 6,,,,,,,,487066,255132,255132,255132,255132,255132,255132,255132,255132,,,,,,,,440943,174775,142553,153896,177533,,,,,,,,,,,,440943,,317328,153896,177533,,,,
Czech Republic,Operator Holding Account,"CESKE LUPKOVE ZAVODY, A.S.",Pecínov  1171,Nové Strašecí,24614,24614,24614,27318,27318,27318,27318,27318,18534,18213,17887,17559,17226,16890,16549,16208,25715,25347,27313,28043,20127,18952,20712,16349,15958,16574,17707,15790,,,,,11101,39961,27313,28043,20127,18952,20712,16349,15958,16295,17986,15790,,,,
Czech Republic,Operator Holding Account,"CESKOLIPSKA TEPLARENSKA, A.S.",Liberecká 132,Česká Lípa,5164,5164,5164,4877,4877,4877,4877,4877,1815,1424,1261,1103,950,803,660,522,4647,4469,4249,4239,4169,4474,2983,2233,1520,1267,1249,1229,,,,,,9116,4249,4239,4169,4474,2983,2233,1520,1267,1249,1229,,,,
Czech Republic,Operator Holding Account,"CESKOLIPSKA TEPLARENSKA, A.S.",Liberecká 132,Česká Lípa,40333,40333,40333,30314,30314,30314,30314,30314,22585,18682,8129,7113,6127,5174,4251,3363,29407,27255,24937,24310,23909,25463,18195,15908,14123,8822,8569,9895,,,,,,56662,24937,24310,23909,25463,18195,15908,14123,8822,8569,9895,,,,
Czech Republic,Operator Holding Account,"CESKOMORAVSKY CEMENT, A.S.",Mokrá 359,Mokrá - Horákov,546481,546481,546481,657200,657200,657200,657200,657200,644075,632888,621569,610133,598573,586901,575083,563224,540631,657200,807479,850746,588371,593592,636093,551237,453821,511690,558389,626166,,,,,59150,1138681,807479,850746,588371,593592,636093,551237,453821,511690,558389,626166,,,,
Czech Republic,Operator Holding Account,"CESKOMORAVSKY CEMENT, A.S.",Mokrá 359,Mokrá - Horákov,523554,523554,523554,516415,516415,516415,516415,516415,429308,421851,414307,406684,398979,391199,383321,375417,505211,514573,499910,464520,442776,380384,479882,455108,439785,451484,450995,483421,,,,,,1019784,499910,464520,442776,380384,479882,455108,439785,451484,450995,483421,,,,
Czech Republic,Operator Holding Account,"CESKOMORAVSKY CEMENT, A.S.",Mokrá 359,Mokrá - Horákov,72657,72657,72657,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"CEZ ENERGETICKE SLUZBY, S.R.O.",Výstavní 1144/103,"Ostrava, Vítkovice",28045,28045,28045,20356,20356,20356,20356,20356,0,0,0,0,0,0,0,0,20545,17504,15630,14330,6393,0,0,0,0,,,,,,,,,38049,15630,14330,6393,,,,,,,,,,,
Czech Republic,Operator Holding Account,"CEZ TEPLARENSKA, A.S.",Bezručova 2212/30,Říčany,100000,100000,100000,93508,93508,93508,93508,93508,14048,10503,7470,0,0,0,0,0,93820,90834,74494,13087,13880,20064,17369,11604,20792,15381,4627,,,,,,,184654,74494,13087,13880,20064,17369,11604,20792,15381,4627,,,,,
Czech Republic,Operator Holding Account,"CEZ TEPLARENSKA, A.S.",Bezručova 2212/30,Říčany,,,,,,,,,,,9021,9787,8437,7129,5865,4645,,,,,,,,,,1206,13411,20419,,,,,,,,,,,,,,1206,13411,20419,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,,,,0,327,420,420,420,,,,,,,,,,,,,327,217,257,254,307,277,258,298,,,,,,,,,327,217,257,254,307,277,258,298,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,,,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,46376,422266,885697,,,,,,,,,,,,,,46376,422266,885697,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,471739,471739,471739,447015,447015,447015,447015,447015,49089,42358,36130,30406,25606,21639,17800,14099,423000,459736,506992,470960,428577,353035,316752,262321,222910,178382,183320,98605,,,,,,882736,506992,470960,428577,353035,316752,262321,222910,178382,183320,98605,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,2169682,2169682,2169682,2075308,2075308,2075308,2075308,2075308,74883,65695,58199,50940,43908,37105,30522,24176,1981563,2116621,1952997,2360760,2222997,2286926,2111604,2035257,1701712,1117278,708564,585054,,,,,,4098184,1952997,2360760,2222997,2286926,2111604,2035257,1701712,1117278,708564,585054,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,1365607,1365607,1365607,1102095,1102095,1102095,1102095,1102095,41111,35486,30284,25495,21104,17336,14260,11295,1143938,1032409,1165733,1186979,1091450,1385423,1364342,1387935,856828,1264400,1304458,1303704,,,,,,2176347,1165733,1186979,1091450,1385423,1364342,1387935,856828,1264400,1304458,1303704,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,2689047,2689047,2689047,1985052,1985052,1985052,1985052,1985052,5884,4989,1314,935,622,369,175,36,2141476,1778477,2870227,2705108,2316278,2318035,2684895,2115512,1434404,1899283,1807893,1343812,,,,,,3919953,2870227,2705108,2316278,2318035,2684895,2115512,1434404,1899283,1807893,1343812,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,858706,858706,858706,781405,781405,781405,781405,781405,103179,89091,76049,64048,53761,45432,37372,29601,640240,781405,871785,840936,576831,653103,750005,522200,489025,545980,479000,537293,,,,,,1421645,871785,840936,576831,653103,750005,522200,489025,545980,479000,537293,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,2491503,2491503,2491503,2298039,2298039,2298039,2298039,2298039,79879,66451,54410,43722,34323,27373,22516,17834,2191315,2346704,2998936,2775099,2422479,3079358,2594544,2578266,2533977,2550554,2279970,2143380,,,,,,4538019,2998936,2775099,2422479,3079358,2594544,2578266,2533977,2550554,2279970,2143380,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,6116917,6116917,6116917,6335369,6335369,6335369,6335369,6335369,37452,19901,15567,11820,16174,12747,10486,8305,5923891,6586790,7104828,6432786,6644265,6353227,6352603,4337901,2325061,1928381,2634945,3466462,,,,,,12510681,7104828,6432786,6644265,6353227,6352603,4337901,2325061,1928381,2634945,3466462,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,5135943,5135943,5135943,5309817,5309817,5309817,5309817,5309817,51063,43235,35212,28912,23276,18673,15359,12165,5121047,5364440,4107278,2746198,3144726,1732313,2371034,2800536,4554086,4613958,4658430,4726561,,,,,,10485487,4107278,2746198,3144726,1732313,2371034,2800536,4554086,4613958,4658430,4726561,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,23820,23820,23820,3428,3428,3428,3428,3428,342,23,203,162,680,575,473,375,3428,1745,929,1267,1435,1251,3735,1089,870,1218,3576,7356,,,,,,5173,929,1267,1435,1251,3735,1089,870,1218,3576,7356,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,173216,173216,173216,100628,100628,100628,100628,100628,18109,15646,6490,5245,4148,3335,2743,2173,95572,103142,70157,67051,65948,56365,45715,42323,46259,41013,30769,32520,,,,,,198714,70157,67051,65948,56365,45715,42323,46259,41013,30769,32520,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,1071343,1071343,1071343,1110478,1110478,1110478,1110478,1110478,233678,197489,178310,150781,126304,104757,90751,77996,1112121,1080780,946572,844892,784058,878460,775202,722226,531059,573745,531579,412057,,,,,40778,2152123,946572,844892,784058,878460,775202,722226,531059,573745,531579,412057,,,,
Czech Republic,Operator Holding Account,CEZ A.S.,Duhová 2/1444,Praha 4,,,,,,,,,,,,,,,,,,,,,,,,0,178487,63348,198864,643976,,,,,,,,,,,,,178487,63348,198864,643976,,,,
Czech Republic,Operator Holding Account,"Chotěbořské strojírny služby, a.s.",Herrmannova 520,Chotěboř,6332,6332,6332,,,,,,,,,,,,,,5113,4698,2696,0,Not Reported,Not Reported,,,,,,,,,,,,9811,2696,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"CHRUDIM IRON & STEEL, S.R.O.",Na Zámecké 1518/9,Praha 4 - Nusle,640,640,640,640,640,640,640,640,346,340,0,0,0,0,0,0,630,566,571,535,265,267,403,582,433,373,,,,,,,,1196,571,535,265,267,403,582,433,373,,,,,,
Czech Republic,Operator Holding Account,"CIHELNA CASY, S.R.O.",Freyova 12/1,Praha 9 - Vysočany,3286,3286,3286,1579,1579,1579,1579,1579,,,,,,,,,1579,1189,1181,1175,622,394,0,0,Excluded,,,,,,,,,2768,1181,1175,622,394,,,,,,,,,,
Czech Republic,Operator Holding Account,"CIHELNA HLUCIN, S.R.O.",Kolejní 1323/12,Ostrava - Moravská Ostrava,3035,3035,3035,4618,4618,4618,4618,4618,,,,,,,,,904,3099,3863,2198,1530,34,6,8,,,,,,,,,904,3099,3863,2198,,1564,6,8,,,,,,,,
Czech Republic,Operator Holding Account,"CIHELNA HODONIN, S.R.O.",Brněnská 59/A,Hodonín,8034,8034,8034,9283,9283,9283,9283,9283,8351,8206,8059,7911,7762,7610,7457,7303,9283,5743,10992,8540,5932,2683,7140,6953,7330,8555,7240,8693,,,,,1249,13777,10992,8540,5932,2683,7140,6953,7330,8555,7240,8693,,,,
Czech Republic,Operator Holding Account,"CIHELNA KINSKY, S.R.O.",Hálkova 1359,Kostelec nad Orlicí,10729,10729,10729,11428,11428,11428,11428,11428,5047,4960,4871,4781,4691,4599,4507,4414,10699,10662,14790,7530,6795,4956,6665,3188,5816,7633,5575,6499,,,,,,21361,14790,7530,6795,4956,6665,3188,5816,7633,5575,6499,,,,
Czech Republic,Operator Holding Account,"CIHELNA KLIMA, S.R.O.",Vrátkov,Český Brod,4249,4249,4249,,,,,,,,,,,,,,0,0,0,0,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"CIHELNA POLOM, S.R.O.",Polom 97,okr. Přerov,1475,1475,1475,4312,4312,4312,6909,6909,3226,3170,3113,3056,2998,2940,2880,2821,3885,4174,10321,2243,1192,1292,1565,1300,1208,1393,821,1430,,,,,3885,4174,10321,2243,1192,1292,1565,1300,1208,1393,821,1430,,,,
Czech Republic,Operator Holding Account,"CIHELNA VYSOKE MYTO, S.R.O.","Tisovská 269, Choceňské Předměstí",Vysoké Mýto,2891,2891,2891,2892,2892,2892,2892,2892,2344,2303,2262,2220,1089,1068,1047,1025,2532,2873,3787,2229,2268,1337,1887,1891,1549,2081,1597,510,,,,,2098,3307,3787,2229,2268,1337,1887,1891,1549,2081,1597,510,,,,
